Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online," Amarillo Rahab Hospital",ARHDT037,Desktop,ARH\kartley,Microsoft Windows 11 Pro 10.0.26100,8LWT704,ARHDT037,2025-03-27T00:06:11Z,"20:88:10:E7:0F:76, D4:E9:8A:F4:85:35, D4:E9:8A:F4:85:39",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT038,Desktop,ARH\hlambert,Microsoft Windows 11 Pro 10.0.26100,3RJZ704,ARHDT038,2025-03-27T00:06:11Z,"20:88:10:E6:53:47, D4:E9:8A:F3:8B:BC, D4:E9:8A:F3:8B:C0",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT039,Desktop,ARH\angiec,Microsoft Windows 11 Pro 10.0.26100,2CST704,ARHDT039,2025-03-27T00:06:11Z,"20:88:10:E7:11:DF, D4:E9:8A:F0:35:F7, D4:E9:8A:F0:35:FB",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT040,Desktop,ARH\ghickman,Microsoft Windows 11 Pro 10.0.26100,6Y90804,ARHDT040,2025-03-27T00:06:11Z,"20:88:10:E5:D8:83, D4:E9:8A:F1:8C:86, D4:E9:8A:F1:8C:8A",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT041,Desktop,ARH\wjohnson,Microsoft Windows 11 Pro 10.0.26100,CPH7704,ARHDT041,2025-03-27T00:06:11Z,"20:88:10:E2:4F:98, A0:02:A5:5E:55:FB, A0:02:A5:5E:55:FF",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT042,Desktop,ARH\MBIRTCIEL,Microsoft Windows 11 Pro 10.0.26100,2RJZ704,ARHDT042,2025-03-27T00:06:11Z,"20:88:10:E6:6A:40, D4:E9:8A:F3:66:87, D4:E9:8A:F3:66:8B",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT043,Desktop,ARH\jlopez,Microsoft Windows 11 Pro 10.0.26100,DLD7704,ARHDT043,2025-03-27T00:06:11Z,"20:88:10:E2:4F:92, A0:02:A5:84:BF:F7, A0:02:A5:84:BF:FB",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT044,Desktop,ARH\aloya,Microsoft Windows 11 Pro 10.0.26100,CMD7704,ARHDT044,2025-03-27T00:06:11Z,"20:88:10:E2:4F:83, A0:02:A5:5D:19:F7, A0:02:A5:5D:19:FB",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT045,Desktop,ARH\mchavez,Microsoft Windows 11 Pro 10.0.26100,7529H04,ARHDT045,2025-03-27T00:06:11Z,"20:88:10:E8:56:79, F0:20:FF:0A:C9:18, F0:20:FF:0A:C9:1C, F2:20:FF:0A:C9:18",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT046,Desktop,ARH\cdominguez,Microsoft Windows 11 Pro 10.0.26100,G4PT704,ARHDT046,2025-03-27T00:06:11Z,"20:88:10:E7:12:3D, D4:E9:8A:F0:36:0B, D4:E9:8A:F0:36:0F",13th Gen Intel(R) Core(TM) i5-13500T
