Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,CVSH,CVSHDT905,Desktop,CVSH\araceli.abarca,Microsoft Windows 11 Pro 10.0.22621,HXWQ7Y1,CVSHMC907,2025-03-26T23:49:08Z,A4:1F:72:91:8B:37,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Offline,CVSH,CVSHDT928,Desktop,CVSH\id13086,Microsoft Windows 11 Pro 10.0.22621,2UA7121RBB,CVSHDT928,2025-03-20T23:59:48Z,A0:8C:FD:DC:C0:C9,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Online,CVSH,CVSHDT929,Desktop,CVSH\summer.elmore,Microsoft Windows 11 Pro 10.0.22621,2UA61417FQ,CVSHDT929,2025-03-26T23:49:08Z,48:0F:CF:40:36:2F,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Online,CVSH,CVSHDT940,Desktop,CVSH\mi12977,Microsoft Windows 11 Pro 10.0.22631,MEDNBG24-06186,CVSHDT940,2025-03-26T23:49:08Z,"10:91:D1:5A:7A:A8, 00:0D:05:0A:0D:DE, 00:0D:05:0A:0D:DF, 10:91:D1:5A:7A:AC",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
Online,CVSH,CVSHDT946,Desktop,CVSH\jm13938,Microsoft Windows 11 Pro 10.0.22631,MEDNBG24-06340,CVSHDT946,2025-03-26T23:49:08Z,"6C:F6:DA:51:D2:D6, 00:0D:05:0A:0E:96, 00:0D:05:0A:0E:97, 6C:F6:DA:51:D2:DA, 6E:F6:DA:51:D2:D6",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
Online,CVSH,CVSHDT947,Desktop,CVSH\kk13034,Microsoft Windows 11 Pro 10.0.22631,MEDNBG24-06357,CVSHDT947,2025-03-26T23:49:08Z,"6C:F6:DA:51:D3:12, 00:0D:05:0A:0F:2E, 00:0D:05:0A:0F:2F",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
Online,CVSH,CVSHDT957,Desktop,CVSH\SZ13231,Microsoft Windows 11 Pro 10.0.22621,FP57ZG2,CVSHDT957,2025-03-26T23:49:08Z,"48:4D:7E:E9:05:9B, F4:8C:50:83:44:DD, F4:8C:50:83:44:E1, F0:A7:31:64:55:F6",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,CVSH,CVSHDT958,Desktop,CVSH\dh12882,Microsoft Windows 11 Pro 10.0.26100,CM0KZV2,CVSHMC876,2025-03-26T23:49:08Z,"6C:2B:59:D5:0A:25, 10:5B:AD:03:5C:E7, 10:5B:AD:03:5C:E8, 22:5B:AD:03:5C:E7",Intel(R) Core(TM) i3-8100T CPU @ 3.10GHz
Online,CVSH,CVSHDT970,Desktop,CVSH\fc12014,Microsoft Windows 11 Pro 10.0.22621,69KMTW1,CVSHDT207,2025-03-26T23:49:08Z,90:B1:1C:99:E2:10,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Online,CVSH,CVSHDT974,Desktop,CVSH\jb30437,Microsoft Windows 11 Pro 10.0.22621,C8Q4XH2,CVSHDT974,2025-03-26T23:49:08Z,"48:4D:7E:F2:85:3D, 28:16:AD:05:24:4A, 28:16:AD:05:24:4E",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
